         4666751 function calls (4278882 primitive calls) in 17.153 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\numpy\lib\_shape_base_impl.py:633(column_stack)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\functions\combinatorial\numbers.py:188(fibonacci)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\onnx\_internal\diagnostics\infra\_infra.py:46(Tag)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\gymnasium\envs\registration.py:306(find_highest_version)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\ctx_base.py:24(StandardBaseContext)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\functions\special\bessel.py:1036(SphericalHankelBase)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\plotting\utils.py:1(<module>)
       28    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\six.py:194(find_spec)
        6    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\internals\blocks.py:253(fill_value)
       15    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\printing\pretty\pretty_symbology.py:236(<lambda>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\distributed\distributed_c10d.py:281(register_backend)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\variables\torch.py:331(TorchInGraphFunctionVariable)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_higher_order_ops\map.py:44(__init__)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\core\_print_helpers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\stable_baselines3\common\vec_env\util.py:47(obs_space_info)
        2    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\eval_frame.py:297(__init__)
        4    0.000    0.000    0.000    0.000 E:\Python311\Lib\functools.py:966(__init__)
       18    0.000    0.000    0.000    0.000 E:\Python311\Lib\re\_parser.py:295(checkgroupname)
       10    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\printing\pretty\pretty_symbology.py:172(<lambda>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\nanops.py:482(nanany)
        8    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\dtypes\common.py:572(condition)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\functions\combinatorial\numbers.py:2928(motzkin)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\interactive\printing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 E:\Python311\Lib\random.py:358(randint)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\geometry\exceptions.py:1(<module>)
       10    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_library\utils.py:47(parse_namespace)
        1    0.000    0.000    0.000    0.000 E:\Python311\Lib\functools.py:861(<lambda>)
      124    0.000    0.000    0.000    0.000 E:\Python311\Lib\inspect.py:2744(annotation)
       27    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\dtypes\inference.py:300(<genexpr>)
       43    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\multipledispatch\dispatcher.py:120(register)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\eval_frame.py:1631(TorchPatcher)
       71    0.000    0.000    0.000    0.000 E:\Python311\Lib\inspect.py:729(getmro)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\calculus\calculus.py:1(<module>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\gymnasium\envs\registration.py:472(_check_metadata)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\stable_baselines3\common\buffers.py:41(__init__)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\onnx\_internal\diagnostics\infra\sarif\_translation_metadata.py:15(TranslationMetadata)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\variables\nn_module.py:763(UnspecializedNNModuleVariable)
        1    0.000    0.000    0.000    0.000 E:\Python311\Lib\urllib\parse.py:432(urlsplit)
       17    0.000    0.000    0.000    0.000 {built-in method torch._C.isSubtypeOf}
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\matrices\expressions\matmul.py:24(MatMul)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_functorch\_aot_autograd\runtime_wrappers.py:761(AOTDedupeWrapper)
        1    0.000    0.000    0.000    0.000 {built-in method _operator.gt}
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\gym_anytrading\envs\trading_env.py:191(close)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\calculus\approximation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\solvers\decompogen.py:1(<module>)
        4    0.000    0.000    0.000    0.000 E:\Python311\Lib\typing.py:1204(__init__)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\gymnasium\envs\registration.py:535(load_env_creator)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\io\common.py:550(infer_compression)
        2    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\numpy\_core\fromnumeric.py:3080(max)
       15    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\utilities\decorator.py:126(doctest_depends_on)
        2    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\distributed\_composable\fsdp\_fsdp_state.py:62(disable_if_config_true)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\onnx\_internal\diagnostics\infra\sarif\_suppression.py:12(Suppression)
        3    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\core\operations.py:108(_from_args)
       13    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\dtypes\common.py:1040(needs_i8_conversion)
       12    0.000    0.000    0.000    0.000 E:\Python311\Lib\typing.py:1196(args)
        3    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\calculus\inverselaplace.py:668(__init__)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\functions\orthogonal.py:1(<module>)
       24    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\ctx_iv.py:397(make_mpf)
       12    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\polys\domains\domain.py:403(convert)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\polys\sqfreetools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\replay_record.py:29(ExecutionRecord)
       21    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\nn\modules\module.py:1936(remove_from)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\yaml\parser.py:127(parse_stream_start)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\ntheory\continued_fraction.py:1(<module>)
       38    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\generic.py:363(attrs)
       13    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\internals\managers.py:1993(dtype)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\ntheory\modular.py:1(<module>)
       19    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\dtypes\common.py:1331(is_ea_or_datetimelike_dtype)
       28    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\urllib3\packages\six.py:190(find_spec)
        4    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\internals\blocks.py:2811(ensure_block_shape)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\interactive\session.py:1(<module>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\guards.py:145(GuardManager)
        3    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\numpy\lib\_ufunclike_impl.py:142(isneginf)
        4    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\polys\domains\gaussiandomains.py:54(__neg__)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\variables\lists.py:889(RestrictedListSubclassVariable)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_inductor\codecache.py:2844(PyCodeCache)
        9    0.000    0.000    0.000    0.000 E:\Python311\Lib\weakref.py:347(__new__)
        7    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\indexes\base.py:2776(_is_multi)
       27    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\construction.py:758(_maybe_repeat)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\function_docs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\onnx\_internal\diagnostics\infra\sarif\_rectangle.py:12(Rectangle)
        2    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\libmp\libmpi.py:454(mpi_from_str)
        3    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\core\intfunc.py:162(igcd)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\dtypes\astype.py:157(astype_array)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\functions\theta.py:1(<module>)
        1    0.000    0.000    0.000    0.000 E:\Python311\Lib\random.py:493(<listcomp>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\polys\domains\pythonrational.py:1(<module>)
        2    0.000    0.000    0.000    0.000 E:\Python311\Lib\ast.py:54(literal_eval)
       55    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\jit\_builtins.py:148(_get_builtin_table)
       14    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\libmp\libmpf.py:153(_normalize)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\onnx\_internal\diagnostics\infra\sarif\_location_relationship.py:12(LocationRelationship)
       32    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\numpy\_utils\_inspect.py:26(isfunction)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\polys\groebnertools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\onnx\_internal\diagnostics\infra\sarif\_exception.py:16(Exception)
       10    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\indexes\base.py:609(_dtype_to_subclass)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\yaml\scanner.py:48(__init__)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\calculus\euler.py:1(<module>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\onnx\_internal\diagnostics\infra\sarif\_message.py:12(Message)
        2    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\core\cache.py:123(_getenv)
      107    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\stable_baselines3\common\vec_env\__init__.py:45(is_vecenv_wrapped)
       25    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\yaml\constructor.py:159(add_constructor)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\ntheory\primetest.py:1(<module>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\polys\polyclasses.py:2785(ANP)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\logic\boolalg.py:64(Boolean)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\onnx\_internal\diagnostics\infra\sarif\_run_automation_details.py:12(RunAutomationDetails)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\sets\sets.py:1284(Union)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\matrices\expressions\matadd.py:19(MatAdd)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\geometry\polygon.py:28(Polygon)
       32    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\numpy\_utils\_inspect.py:41(iscode)
        3    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\io\common.py:188(_expand_user)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\utils\_sympy\functions.py:532(MinMaxBase)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\polys\polytools.py:4393(PurePoly)
        2    0.000    0.000    0.000    0.000 E:\Python311\Lib\re\_compiler.py:389(_bytes_to_codes)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\distributed\tensor\_sharding_prop.py:42(__init__)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\onnx\_internal\diagnostics\infra\sarif\_physical_location.py:17(PhysicalLocation)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\gymnasium\spaces\discrete.py:26(__init__)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\utilities\timeutils.py:37(__do_timings)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\ntheory\generate.py:45(__init__)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\onnx\_internal\diagnostics\infra\sarif\_edge_traversal.py:12(EdgeTraversal)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\onnx\_internal\diagnostics\infra\sarif\_node.py:17(Node)
        3    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\yaml\constructor.py:237(construct_yaml_int)
        2    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\stable_baselines3\common\vec_env\__init__.py:19(unwrap_vec_wrapper)
        4    0.000    0.000    0.000    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
        9    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_ops.py:692(_opname)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\yaml\scanner.py:46(Scanner)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\guards.py:506(GuardBuilder)
        3    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\calculus\quadrature.py:461(__init__)
        6    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\compat\numpy\function.py:64(__call__)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\variables\lists.py:39(BaseListVariable)
        6    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\indexes\base.py:5373(__getitem__)
       19    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_library\utils.py:88(<genexpr>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\yaml\scanner.py:1185(scan_flow_scalar_non_spaces)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\concrete\gosper.py:1(<module>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\onnx\_internal\diagnostics\infra\sarif\_thread_flow.py:16(ThreadFlow)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\onnx\_internal\diagnostics\infra\sarif\_sarif_log.py:16(SarifLog)
       31    0.000    0.000    0.000    0.000 E:\Python311\Lib\typing.py:1008(<genexpr>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\variables\higher_order_ops.py:623(CondHigherOrderVariable)
